団体コード,都道府県,市区町村,受入件数,受入額_円,返礼品調達費_円,送付費_円,広報費_円,決済費_円,事務費_円,その他費_円,経費合計_円,返礼品率,送付費率,広報費率,決済費率,事務費率,経費率合計,ポータル費_円,年度,受入額_億円,経費合計_億円,ポータル費_億円
412040,佐賀県,多久市,67672,1305986000,396426678.0,108468265.0,11914262.0,2623300.0,190094153.0,0.0,709526658.0,0.3,0.08,0.01,0.0,0.15,0.54,98686306.0,2024,13.06,7.1,0.99
412058,佐賀県,伊万里市,179909,2734476500,759231263.0,177702912.0,11211432.0,32744562.0,389387124.0,0.0,1370277293.0,0.28,0.06,0.0,0.01,0.14,0.5,647416722.0,2024,27.34,13.7,6.47
412066,佐賀県,武雄市,9714,397537577,105273959.0,11780665.0,0.0,2501945.0,78687399.0,40000.0,198283968.0,0.26,0.03,0.0,0.01,0.2,0.5,41168211.0,2024,3.98,1.98,0.41
412074,佐賀県,鹿島市,64537,1513666800,377691888.0,140307377.0,9436272.0,28530429.0,190839685.0,0.0,746805651.0,0.25,0.09,0.01,0.02,0.13,0.49,153722336.0,2024,15.14,7.47,1.54
412082,佐賀県,小城市,45489,1192513000,317123188.0,63323838.0,8756874.0,30207075.0,161415389.0,0.0,580826364.0,0.27,0.05,0.01,0.03,0.14,0.49,117100014.0,2024,11.93,5.81,1.17
412091,佐賀県,嬉野市,109171,2165955000,593234395.0,129927961.0,6270740.0,32448787.0,341113906.0,0.0,1102995789.0,0.27,0.06,0.0,0.01,0.16,0.51,577387535.0,2024,21.66,11.03,5.77
412104,佐賀県,神埼市,48472,1503599900,436375848.0,88182255.0,4608925.0,5938495.0,214255437.0,14902.0,749375862.0,0.29,0.06,0.0,0.0,0.14,0.5,155234681.0,2024,15.04,7.49,1.55
413275,佐賀県,吉野ヶ里町,308992,4277136356,1223698396.0,335255350.0,11621995.0,40609300.0,501789006.0,0.0,2112974047.0,0.29,0.08,0.0,0.01,0.12,0.49,446150000.0,2024,42.77,21.13,4.46
413411,佐賀県,基山町,57027,1045975600,260035927.0,103847927.0,0.0,2138973.0,160325937.0,0.0,526348764.0,0.25,0.1,0.0,0.0,0.15,0.5,110745829.0,2024,10.46,5.26,1.11
413453,佐賀県,上峰町,113960,1859943600,772577472.0,255523061.0,18599436.0,8230908.0,335401672.0,0.0,1390332549.0,0.42,0.14,0.01,0.0,0.18,0.75,207434833.0,2024,18.6,13.9,2.07
413461,佐賀県,みやき町,315815,5042448900,1291169716.0,574680508.0,7468215.0,61605559.0,573213365.0,0.0,2508137363.0,0.26,0.11,0.0,0.01,0.11,0.5,575602094.0,2024,50.42,25.08,5.76
413879,佐賀県,玄海町,44314,1093583600,345598872.0,75002061.0,4999998.0,3833831.0,148989974.0,0.0,578424736.0,0.32,0.07,0.0,0.0,0.14,0.53,108711658.0,2024,10.94,5.78,1.09
414018,佐賀県,有田町,37000,1338363500,397879485.0,63120124.0,4996566.0,21174828.0,181779985.0,0.0,668950988.0,0.3,0.05,0.0,0.02,0.14,0.5,123654518.0,2024,13.38,6.69,1.24
414239,佐賀県,大町町,1895,136818100,87015744.0,4579777.0,0.0,940677.0,25247725.0,0.0,117783923.0,0.64,0.03,0.0,0.01,0.18,0.86,14302277.0,2024,1.37,1.18,0.14
414247,佐賀県,江北町,44819,1046971100,312226681.0,58922972.0,2188155.0,90478294.0,89928974.0,11600935.0,565346011.0,0.3,0.06,0.0,0.09,0.09,0.54,74334948.0,2024,10.47,5.65,0.74
414255,佐賀県,白石町,48087,1118290000,326097409.0,71840930.0,0.0,5662764.0,144026002.0,0.0,547627105.0,0.29,0.06,0.0,0.01,0.13,0.49,112079531.0,2024,11.18,5.48,1.12
414417,佐賀県,太良町,30892,505588387,124062292.0,34549523.0,385000.0,4546348.0,88950817.0,0.0,252493980.0,0.25,0.07,0.0,0.01,0.18,0.5,67513470.0,2024,5.06,2.52,0.68
420000,長崎県,0,25069,1061489351,271620040.0,25973198.0,0.0,4665611.0,194814268.0,0.0,497073117.0,0.2558857889098126,0.0244686373683648,0.0,0.004395344141328,0.1835291779578107,0.4682789483773163,105509146.0,2024,10.61,4.97,1.06
422011,長崎県,長崎市,38661,1028714936,251235679.0,43780994.0,3173919.0,12217009.0,155232413.0,0.0,465640014.0,0.2442228358974657,0.042558917410333,0.0030853241154846,0.0118759906874726,0.1508993478830952,0.4526424159938512,99080882.0,2024,10.29,4.66,0.99
422029,長崎県,佐世保市,101212,2052291640,554309557.0,173356824.0,26177588.0,9851828.0,255081068.0,0.0,1018776865.0,0.2700929761620039,0.0844698777801385,0.0127552963184121,0.0048004035138007,0.1242908478640979,0.4964094016384533,281156917.0,2024,20.52,10.19,2.81
422037,長崎県,島原市,59721,1043721830,243264860.0,84438165.0,147894.0,15230914.0,175900400.0,0.0,518982233.0,0.2330744198384736,0.0809010241742285,0.0001416986746363,0.0145928863057314,0.168531877885509,0.4972419068785789,105149435.0,2024,10.44,5.19,1.05
422045,長崎県,諫早市,34814,587823370,142008189.0,35432616.0,192438.0,47543165.0,68461549.0,0.0,293637957.0,0.2415830949354735,0.0602776578957723,0.0003273738504136,0.0808800184313869,0.1164661911961751,0.4995343363092216,67165493.0,2024,5.88,2.94,0.67
422053,長崎県,大村市,14837,1029559832,227951798.0,56987949.0,579892.0,4766791.0,224492642.0,0.0,514779072.0,0.2214070430051509,0.0553517602656433,0.0005632426421235,0.0046299310169668,0.2180472033023137,0.4999991802321984,105153997.0,2024,10.3,5.15,1.05
422070,長崎県,平戸市,15660,603513667,159296520.0,27669805.0,712958.0,41384987.0,62181678.0,0.0,291245948.0,0.2639484881789761,0.0458478515284393,0.0011813452436695,0.0685734048173593,0.1030327586599625,0.4825838484284068,39681507.0,2024,6.04,2.91,0.4
422088,長崎県,松浦市,100140,1449026880,391145555.0,126158773.0,13050516.0,24756591.0,160404085.0,0.0,715515520.0,0.269936714355499,0.0870644808190169,0.0090064002125343,0.0170849770571543,0.1106977980974376,0.4937903705416424,125489498.0,2024,14.49,7.16,1.25
422096,長崎県,対馬市,12967,334390212,88522095.0,17936607.0,162800.0,2064334.0,57985420.0,0.0,166671256.0,0.2647269322584119,0.0536397488811664,0.0004868563557117,0.0061734283059696,0.1734064512629933,0.4984334170642531,34125928.0,2024,3.34,1.67,0.34
422100,長崎県,壱岐市,20382,798910200,223823626.0,32425297.0,1708317.0,2729295.0,138767415.0,0.0,399453950.0,0.2801611820702752,0.0405869107691953,0.0021383091616554,0.0034162725673048,0.1736958859706635,0.4999985605390943,82193746.0,2024,7.99,3.99,0.82
422118,長崎県,五島市,30912,691289646,182412135.0,42570250.0,6236340.0,63209140.0,54365826.0,0.0,348793691.0,0.2638722220931398,0.0615809165468102,0.0090213126090998,0.0914365495935693,0.0786440623182717,0.504555063160891,97452978.0,2024,6.91,3.49,0.97
422126,長崎県,西海市,24287,952842000,234937401.0,32905676.0,506312.0,16156279.0,159763822.0,0.0,444269490.0,0.2465649089775639,0.0345342417735574,0.0005313703636069,0.0169558846062621,0.1676708436445916,0.4662572493655821,69649908.0,2024,9.53,4.44,0.7
422134,長崎県,雲仙市,39241,796255489,200409103.0,75002092.0,852189.0,2594633.0,118603413.0,0.0,397461430.0,0.2516894461244963,0.0941935007496067,0.0010702456834178,0.0032585433141045,0.1489514541983898,0.4991631900700153,62199525.0,2024,7.96,3.97,0.62
422142,長崎県,南島原市,100116,1466188921,328437583.0,107847810.0,93700.0,5168509.0,256347144.0,0.0,697894746.0,0.2240076829771652,0.0735565577227547,6.390718048537211e-05,0.003525131670259,0.1748390949681715,0.4759923745188359,141118463.0,2024,14.66,6.98,1.41
423076,長崎県,長与町,13191,348505500,86169056.0,15041171.0,445625.0,2042001.0,49371628.0,0.0,153069481.0,0.2472530734809063,0.0431590634868029,0.0012786742246535,0.005859307815802,0.1416667111422918,0.4392168301504567,33645913.0,2024,3.49,1.53,0.34
423084,長崎県,時津町,40124,563267000,155864592.0,42317440.0,2554777.0,7435945.0,72469085.0,0.0,280641839.0,0.2767152913272036,0.0751285624756998,0.00453564117905,0.0132014568579377,0.1286584958820595,0.4982394477219506,70481441.0,2024,5.63,2.81,0.7
423211,長崎県,東彼杵町,13749,331332100,80783443.0,14584769.0,0.0,4545568.0,63864587.0,0.0,163778367.0,0.2438141158070709,0.0440185813568923,0.0,0.0137190691756096,0.1927509800589801,0.494302746398553,34473702.0,2024,3.31,1.64,0.34
423220,長崎県,川棚町,6278,179064321,48076055.0,8811280.0,15049.0,4790153.0,26378146.0,0.0,88070683.0,0.2684848367978342,0.0492073460016638,8.404242629663785e-05,0.0267510187023801,0.1473110101034588,0.4918382540316336,68533684.0,2024,1.79,0.88,0.69
423238,長崎県,波佐見町,59440,1826860200,481710248.0,50836705.0,938228.0,14258713.0,336503747.0,0.0,884247641.0,0.2636820529562141,0.0278273646773847,0.0005135740545445,0.0078050378458077,0.1841978641824919,0.4840258937164431,171620000.0,2024,18.27,8.84,1.72
423831,長崎県,小値賀町,2254,68278000,18451524.0,3252513.0,0.0,7413439.0,5021248.0,0.0,34138724.0,0.2702411318433463,0.0476363250241659,0.0,0.1085772723278362,0.0735412285069861,0.4999959577023345,7413439.0,2024,0.68,0.34,0.07
423912,長崎県,佐々町,3564,90097100,21899226.0,3990773.0,0.0,496858.0,18313268.0,0.0,44700125.0,0.2430624959071934,0.044294133773451,0.0,0.0055146947016052,0.2032614590258732,0.496132783408123,9701691.0,2024,0.9,0.45,0.1
424111,長崎県,新上五島町,10866,243615000,68068577.0,12994780.0,0.0,1069009.0,39550896.0,0.0,121683262.0,0.279410450916405,0.0533414609116844,0.0,0.0043881082856145,0.1623500030786281,0.4994900231923321,24478522.0,2024,2.44,1.22,0.24
430005,熊本県,0,10687,585849700,123054017.0,25012433.0,2912800.0,1624952.0,96758277.0,0.0,249362479.0,0.2100436630760415,0.0426942831924297,0.0049719236862287,0.0027736670343946,0.1651588743665824,0.425642411355677,49649849.0,2024,5.86,2.49,0.5
431001,熊本県,熊本市,88132,1177266618,263607876.0,97781428.0,5790510.0,17376737.0,156949057.0,0.0,541505608.0,0.2239151879187998,0.0830580146459228,0.0049186054471137,0.0147602392986564,0.1333164931378356,0.4599685404483286,235349070.0,2024,11.77,5.42,2.35
432024,熊本県,八代市,249529,3490081308,978442825.0,248127600.0,7662095.0,6922907.0,361290598.0,0.0,1602446025.0,0.2803495788929626,0.0710950771923964,0.0021953915464481,0.0019835947615693,0.1035192495864913,0.4591428919798679,228275984.0,2024,34.9,16.02,2.28
432032,熊本県,人吉市,15263,355819017,85482688.0,16387759.0,2849988.0,5378544.0,54885073.0,0.0,164984052.0,0.2402420441738222,0.0460564450381807,0.0080096562123884,0.0151159542998793,0.1542499708496468,0.4636740705739176,50442126.0,2024,3.56,1.65,0.5
432041,熊本県,荒尾市,58996,722194500,172563446.0,51295504.0,71896.0,74730606.0,48203870.0,0.0,346865322.0,0.2389431738956749,0.0710272703544543,9.955212896248864e-05,0.1034771186986331,0.0667463820342027,0.4802934971119276,73595206.0,2024,7.22,3.47,0.74
432059,熊本県,水俣市,10665,167335800,41633367.0,15177519.0,1036112.0,6377078.0,23414127.0,0.0,87638203.0,0.2488013144826152,0.0907009677546585,0.006191813108731,0.0381094661154397,0.1399229991430405,0.5237265606044851,78623456.0,2024,1.67,0.88,0.79
432067,熊本県,玉名市,68951,1086849765,227167872.0,81484531.0,1706322.0,15517172.0,200274533.0,0.0,526150430.0,0.2090149708961845,0.0749731320961365,0.0015699704365303,0.0142772004923789,0.1842706687248536,0.4841059426460841,180788602.0,2024,10.87,5.26,1.81
432083,熊本県,山鹿市,30412,863560105,201729398.0,64848618.0,88131.0,4510886.0,157117240.0,0.0,428294273.0,0.2336020351472814,0.0750945042788886,0.0001020554324936,0.0052235923983542,0.1819412905833578,0.4959634778403757,124793362.0,2024,8.64,4.28,1.25
432105,熊本県,菊池市,24902,512232500,111050949.0,36392707.0,3216700.0,2336719.0,77106696.0,29000.0,230132771.0,0.2167979364839208,0.0710472431952287,0.0062797655361578,0.0045618327614901,0.1505306594173544,0.4492740523102302,77106696.0,2024,5.12,2.3,0.77
432113,熊本県,宇土市,40848,601626100,140840204.0,50966309.0,0.0,1082590.0,93229764.0,24487.0,286143354.0,0.2340992254159186,0.0847142585735559,0.0,0.0017994398846725,0.1549629645389387,0.4756165897722855,28129088.0,2024,6.02,2.86,0.28
432121,熊本県,上天草市,22630,606898314,163800917.0,30820176.0,4667915.0,5902100.0,97507644.0,0.0,302698752.0,0.269898454520999,0.0507830970840363,0.0076914285182871,0.0097250228973283,0.1606655377856264,0.4987635408062775,66681748.0,2024,6.07,3.03,0.67
432130,熊本県,宇城市,28373,580006890,148685868.0,35634251.0,1199657.0,7645387.0,93568812.0,2843115.0,289577090.0,0.256351899543814,0.0614376339563828,0.0020683495673646,0.0131815451364724,0.1613236215176685,0.4992649139047296,80175645.0,2024,5.8,2.9,0.8
432148,熊本県,阿蘇市,21568,384460100,100162586.0,21857143.0,264000.0,1261907.0,67022222.0,0.0,190567858.0,0.2605279091380353,0.0568515250347175,0.0006866772390685,0.0032822833890955,0.1743281604515006,0.4956765552524176,50202925.0,2024,3.84,1.91,0.5
432156,熊本県,天草市,120847,2203625500,422200249.0,130271069.0,194854.0,2859915.0,359488735.5,0.0,915014822.5,0.1915934667664718,0.0591167006371999,8.842428080451964e-05,0.0012978226109654,0.1631351314005034,0.4152315456959451,262924847.0,2024,22.04,9.15,2.63
432164,熊本県,合志市,8351,163197100,25805773.0,24346961.0,264006.0,1927242.0,26258501.0,0.0,78602483.0,0.1581264189130811,0.1491874610516976,0.0016177125696473,0.011809290728818,0.1609005368355197,0.481641420098764,18363281.0,2024,1.63,0.79,0.18
433489,熊本県,美里町,3361,67520223,17166185.0,4088110.0,2875062.0,1360939.0,8269815.0,0.0,33760111.0,0.254237682242252,0.0605464528753111,0.0425807539172375,0.0201560205155128,0.1224790830444976,0.4999999925948112,1959517.0,2024,0.68,0.34,0.02
433641,熊本県,玉東町,68907,1141511000,265317725.0,94112754.0,6924043.0,25918239.0,178092009.0,0.0,570364770.0,0.232426779067394,0.0824457705620007,0.0060656822404689,0.0227052030160024,0.1560142731870301,0.4996577080728964,148839901.0,2024,11.42,5.7,1.49
433675,熊本県,南関町,9459,158419974,40947020.0,11573410.0,0.0,623504.0,25796639.0,0.0,78940573.0,0.2584713212994215,0.073055244915013,0.0,0.0039357663320914,0.162837035940935,0.498299368487461,16489357.0,2024,1.58,0.79,0.16
433683,熊本県,長洲町,49825,612073100,130516458.0,58346563.0,0.0,1854046.0,101562211.0,0.0,292279278.0,0.2132367163333922,0.0953261350645862,0.0,0.0030291251159379,0.1659315055669004,0.4775234820808168,58687243.0,2024,6.12,2.92,0.59
433691,熊本県,和水町,87079,1914863900,451913169.0,155277018.0,28749033.0,2792572.0,239754315.0,0.0,878486107.0,0.2360027618673055,0.0810903678324083,0.0150136168946524,0.0014583657877721,0.125206974239788,0.4587720866219265,193079838.0,2024,19.15,8.78,1.93
434035,熊本県,大津町,50392,742184700,149670645.0,73439259.0,2822071.0,17404801.0,116771520.0,0.0,360108296.0,0.2016622614289947,0.0989501117444215,0.0038023836923612,0.023450767713212,0.1573348520927472,0.4852003766717368,55955839.0,2024,7.42,3.6,0.56
434043,熊本県,菊陽町,2094,302888300,83115815.0,2922552.0,999339.0,5549708.0,51428010.0,0.0,144015424.0,0.2744107811361482,0.0096489431912688,0.0032993648153461,0.0183226225641597,0.1697919992287586,0.4754737109356816,26709294.0,2024,3.03,1.44,0.27
434230,熊本県,南小国町,53650,1194561400,316236316.0,54915196.0,359584.0,4332180.0,221437424.0,0.0,597280700.0,0.2647300641055369,0.0459710116198296,0.0003010175952445,0.0036265862935132,0.1853713203858755,0.5,126627390.0,2024,11.95,5.97,1.27
434248,熊本県,小国町,17754,271514100,56417004.0,19193735.0,0.0,357789.0,48643399.0,0.0,124611927.0,0.2077866453344412,0.0706914852672476,0.0,0.0013177547685368,0.1791560696111178,0.4589519549813435,33594144.0,2024,2.72,1.25,0.34
434256,熊本県,産山村,2721,57605500,14111080.0,3389632.0,262618.0,678868.0,9130298.0,0.0,27572496.0,0.2449606374391334,0.0588421591688293,0.0045589049656716,0.0117847774952044,0.1584969837949501,0.478643462863789,7918230.0,2024,0.58,0.28,0.08
434281,熊本県,高森町,117504,2503519018,668997654.0,235150399.0,1870000.0,3620615.0,322053757.0,0.0,1231692425.0,0.2672229166984503,0.0939279459470037,0.0007469485897869,0.0014462103039634,0.128640427607888,0.4919844491470925,235473918.0,2024,25.04,12.32,2.35
434329,熊本県,西原村,26670,531594028,130551036.0,49642777.0,5052207.0,1263691.0,68306184.0,0.0,254815895.0,0.2455840907227046,0.0933847529980152,0.0095038821617461,0.0023771730558267,0.1284931364955063,0.4793430354337991,61141552.0,2024,5.32,2.55,0.61
434337,熊本県,南阿蘇村,21485,435406443,101032900.0,21221210.0,2428535.0,1777454.0,73573687.0,0.0,200033786.0,0.2320427307043777,0.0487388515745964,0.0055776276144815,0.0040822868576614,0.1689770286656047,0.4594185254167219,33242932.0,2024,4.35,2.0,0.33
434418,熊本県,御船町,153919,3630235100,1026824043.0,191650086.0,6386597.0,90238242.0,487670121.0,0.0,1802769089.0,0.282853317957286,0.0527927477754815,0.0017592791717539,0.0248574099236713,0.1343356855868646,0.4965984404150574,234440398.0,2024,36.3,18.03,2.34
434426,熊本県,嘉島町,15749,509646500,131315126.0,18775523.0,3300945.0,7161373.0,78401785.0,0.0,238954752.0,0.2576592324287521,0.0368402863553463,0.0064769305783518,0.0140516475635563,0.153835619395012,0.4688637163210186,56854158.0,2024,5.1,2.39,0.57
434434,熊本県,益城町,54101,1061047030,309593409.0,85472511.0,16500.0,13712826.0,118626972.0,0.0,527422218.0,0.2917810429194641,0.0805548751217936,1.555067733425539e-05,0.0129238625737447,0.1118018039219241,0.4970771352142609,58991968.0,2024,10.61,5.27,0.59
434442,熊本県,甲佐町,318373,6865730500,1616080631.0,700121682.0,2000000.0,130743137.0,930619371.0,0.0,3379564821.0,0.2353836392209103,0.1019733707869832,0.0002913018505459,0.0190428588771435,0.1355455724631195,0.4922367431987026,718084638.0,2024,68.66,33.8,7.18
434477,熊本県,山都町,29328,703646500,167909742.0,46264880.0,1010234.0,3413908.0,120798840.0,0.0,339397604.0,0.2386279786796353,0.0657501742707453,0.0014357123925152,0.0048517373425434,0.1716754648818689,0.4823410675673083,79854181.0,2024,7.04,3.39,0.8
434680,熊本県,氷川町,52430,847805000,189921046.0,63905736.0,2078447.0,24319024.0,117693174.0,0.0,397917427.0,0.2240150105271849,0.0753778710906399,0.0024515625645048,0.0286846904653782,0.1388210425746486,0.4693501772223565,80479682.0,2024,8.48,3.98,0.8
434825,熊本県,芦北町,7614,121111500,31861716.0,9540806.0,605000.0,2321749.0,16226477.0,0.0,60555748.0,0.2630775442464175,0.0787770442938944,0.0049953968037717,0.0191703430310086,0.1339796551111992,0.4999999834862915,9185216.0,2024,1.21,0.61,0.09
434841,熊本県,津奈木町,11948,194099000,44666038.0,12804640.0,742627.0,4024502.0,29883577.0,0.0,92121384.0,0.2301198769699998,0.0659696340527256,0.0038260217723944,0.0207342747773043,0.153960489234875,0.4746102968072994,13428920.0,2024,1.94,0.92,0.13
435015,熊本県,錦町,2429,60193500,10209956.0,2995534.0,1430000.0,8695553.0,4778221.0,0.0,28109264.0,0.1696189123410335,0.0497650743020425,0.0237567179180476,0.1444599998338691,0.0793810129000639,0.4669817172950568,5730246.0,2024,0.6,0.28,0.06
435058,熊本県,多良木町,18229,282081400,68908486.0,25462095.0,1307182.0,4743754.0,37438496.0,0.0,137860013.0,0.2442858196251153,0.0902650617871295,0.0046340595303341,0.0168169684353523,0.1327223134882342,0.4887242228661655,48445905.0,2024,2.82,1.38,0.48
435066,熊本県,湯前町,9566,142275323,36604743.0,11341689.0,110000.0,2981081.0,16642261.0,0.0,67679774.0,0.2572810395236284,0.0797164874473699,0.0007731488334066,0.0209529027040058,0.1169722243399862,0.4756958028483969,34119179.0,2024,1.42,0.68,0.34
435074,熊本県,水上村,36423,512737100,127632953.0,42129016.0,1980000.0,10359836.0,73348075.0,0.0,255449880.0,0.2489247472047566,0.0821649457392492,0.0038616281131207,0.0202049666388486,0.1430520143753982,0.4982083020713734,52211013.0,2024,5.13,2.55,0.52
435104,熊本県,相良村,5723,83091000,20173074.0,7476926.0,0.0,103564.0,13655937.0,0.0,41409501.0,0.2427829006751633,0.0899847877628142,0.0,0.0012463925094173,0.1643491713904032,0.4983632523377983,12230062.0,2024,0.83,0.41,0.12
435112,熊本県,五木村,1507,13405000,3510818.0,1306849.0,0.0,75355.0,1992699.0,0.0,6885721.0,0.2619036180529653,0.0974896680343155,0.0,0.005621409921671,0.1486534129056322,0.5136681089145841,1290978.0,2024,0.13,0.07,0.01
435121,熊本県,山江村,11089,169842000,39650546.0,12968079.0,1000000.0,425861.0,28059179.0,0.0,82103665.0,0.2334554821540019,0.0763537817500971,0.0058878251551441,0.0025073951083948,0.1652075399488936,0.4834120241165318,16784268.0,2024,1.7,0.82,0.17
435139,熊本県,球磨村,1771,37629701,8088892.0,1943579.0,86931.0,202070.0,7231440.0,0.0,17552912.0,0.2149603048932012,0.0516501313683039,0.0023101698310066,0.0053699602874867,0.192173730001203,0.4664642963812016,3663968.0,2024,0.38,0.18,0.04
435147,熊本県,あさぎり町,8193,116965000,30669038.0,9447088.0,0.0,233854.0,28271292.0,0.0,68621272.0,0.2622069678963792,0.0807685033984525,0.0,0.0019993502329756,0.2417072799555422,0.5866821014833498,24843954.0,2024,1.17,0.69,0.25
435317,熊本県,苓北町,1537,32596000,7289113.0,2337263.0,138651.0,633218.0,6190574.0,0.0,16588819.0,0.2236198613326788,0.0717039820836912,0.0042536200760829,0.0194262486194625,0.1899182108234139,0.5089219229353295,3526197.0,2024,0.33,0.17,0.04
440001,大分県,0,1221,68334000,14484310.0,204317.0,550000.0,32490.0,8787474.0,0.0,24058591.0,0.2119634442590804,0.002989975707554,0.0080487019638832,0.0004754587760119,0.1285959258934059,0.3520735065999356,12883660.0,2024,0.68,0.24,0.13
442011,大分県,大分市,47504,1118718223,221277146.0,73255628.0,440000.0,1708150.0,190655257.0,0.0,487336181.0,0.1977952458900814,0.0654817508948363,0.0003933072608937,0.001526881358399,0.1704229475128519,0.4356201329170625,110978544.0,2024,11.19,4.87,1.11
442020,大分県,別府市,23069,1025902500,304441195.0,17726100.0,945053.0,14934062.0,172952208.0,0.0,510998618.0,0.2967545112717826,0.0172785425515582,0.0009211918286581,0.0145569993249845,0.1685854240534553,0.498096669030439,499442481.0,2024,10.26,5.11,4.99
442038,大分県,中津市,13628,267614000,63896416.0,17308715.0,3715349.0,3805979.0,37450851.0,0.0,126177310.0,0.2387633531878003,0.0646779129641947,0.0138832385450686,0.0142218979575059,0.1399435418176926,0.4714899444722623,28578170.0,2024,2.68,1.26,0.29
442046,大分県,日田市,18661,538834800,121394185.0,32611118.0,1917784.0,2359976.0,91500868.0,0.0,249783931.0,0.2252901724239043,0.0605215513177693,0.0035591316670712,0.0043797765103515,0.1698124694247662,0.4635631013438627,54020471.0,2024,5.39,2.5,0.54
442054,大分県,佐伯市,45078,995069000,239548005.0,65625434.0,676379.0,4692200.0,184681680.0,1968835.0,497192533.0,0.2407350696283373,0.0659506365890204,0.0006797307523397,0.0047154518932857,0.1855968581073272,0.4996563384046734,108716582.0,2024,9.95,4.97,1.09
442062,大分県,臼杵市,24633,592893100,169704071.0,34962824.0,1058910.0,7296542.0,75358320.0,1288844.0,289669511.0,0.2862304705519427,0.0589698615146642,0.001786004930737,0.0123066738337821,0.1271027104211534,0.4885695431436122,68068178.0,2024,5.93,2.9,0.68
442071,大分県,津久見市,13315,192911219,53649885.0,15893527.0,858000.0,1054216.0,23767365.0,140649.0,95363642.0,0.2781066092376929,0.0823877796345271,0.0044476417931919,0.0054647728912023,0.1232036432261619,0.494339533461763,14795252.0,2024,1.93,0.95,0.15
442089,大分県,竹田市,14693,467743000,103212305.0,25900479.0,702339.0,2623583.0,76043696.0,6298420.0,214780822.0,0.2206602878076208,0.0553733118400489,0.0015015489275093,0.0056090267518701,0.1625758076550584,0.4591855399225643,51133420.0,2024,4.68,2.15,0.51
442097,大分県,豊後高田市,23132,327031322,88610512.0,25875916.0,2488976.0,1134525.0,43065036.0,0.0,161174965.0,0.2709542054201156,0.0791236626563861,0.0076108183912732,0.0034691631158192,0.1316847442521117,0.492842593835706,34511388.0,2024,3.27,1.61,0.35
442101,大分県,杵築市,39301,744312000,168512891.0,52297174.0,8045447.0,3646987.0,127624188.0,0.0,360126687.0,0.2264008789324906,0.070262435645267,0.0108092399423897,0.004899809488494,0.1714659820075452,0.4838383460161867,122547099.0,2024,7.44,3.6,1.23
442119,大分県,宇佐市,37503,694941000,172192143.0,37375408.0,7416019.0,11722893.0,108883429.0,0.0,337589892.0,0.247779513656555,0.0537821311449461,0.0106714368557906,0.0168689039788989,0.1566801052175652,0.4857820908537559,83555232.0,2024,6.95,3.38,0.84
442127,大分県,豊後大野市,12408,189260600,47469317.0,13868086.0,0.0,706221.0,32546497.0,0.0,94590121.0,0.2508145752470403,0.0732750820825887,0.0,0.0037314739570729,0.1719665741311186,0.4997877054178207,19040496.0,2024,1.89,0.95,0.19
442135,大分県,由布市,12990,1023180922,296292629.0,16863099.0,1568600.0,6755976.0,185404949.0,0.0,506885253.0,0.2895798999270239,0.0164810529960213,0.0015330622046137,0.0066029143573105,0.1812044624889907,0.4954013919739602,115978438.0,2024,10.23,5.07,1.16
442143,大分県,国東市,116913,2011475725,561603415.0,129019867.0,1872218.0,7815223.0,283452322.0,0.0,983763045.0,0.2791996980227042,0.0641418961195765,0.0009307683790218,0.0038853180790933,0.1409175952148266,0.4890752758152227,209334673.0,2024,20.11,9.84,2.09
443221,大分県,姫島村,1887,27716000,6895194.0,2032156.0,0.0,851885.0,3158144.0,0.0,12937379.0,0.2487802713234232,0.0733206811949776,0.0,0.0307362173473805,0.1139466012411603,0.4667837711069418,2037211.0,2024,0.28,0.13,0.02
443417,大分県,日出町,35201,877912100,248287511.0,56103337.0,2772493.0,2557889.0,118194051.0,0.0,427915281.0,0.2828159117524408,0.0639054149042939,0.0031580530670439,0.0029136049041811,0.1346308485781207,0.4874238332060807,410183196.0,2024,8.78,4.28,4.1
444618,大分県,九重町,8593,190973500,40524473.0,10817814.0,949665.0,583774.0,36858679.0,0.0,89734405.0,0.2121994569927241,0.0566456288437924,0.0049727580004555,0.0030568324924662,0.1930041550267445,0.4698788313561829,32011976.0,2024,1.91,0.9,0.32
444626,大分県,玖珠町,9598,464830200,134020111.0,12020399.0,1400057.0,1401127.0,73978716.0,0.0,222820410.0,0.2883205759866721,0.0258597634146834,0.0030119751255404,0.0030142770413798,0.1591521291000455,0.4793587206683214,51216339.0,2024,4.65,2.23,0.51
450006,宮崎県,,6275,176489000,48915354.0,8526574.0,0.0,332665.0,26579568.0,0.0,84354161.0,0.2771580891726963,0.0483122120925383,0.0,0.0018849050082441,0.1506018392081093,0.477957045481588,18500255.0,2024,1.76,0.84,0.19
452017,宮崎県,宮崎市,687764,13243250124,3415851986.0,764892065.0,45077670.0,5416521.0,1817769952.0,0.0,6049008194.0,0.2579315465627008,0.0577571259198547,0.0034038222927095,0.0004090023936181,0.137260108733109,0.4567616059019924,1363638513.0,2024,132.43,60.49,13.64
452025,宮崎県,都城市,862624,17692073537,4714788929.0,1748377829.0,62525750.0,51525732.0,2163519667.0,0.0,8740737907.0,0.2664915968803663,0.0988226634568051,0.0035341109039162,0.0029123625273342,0.1222875126804872,0.4940482464489091,1756635647.0,2024,176.92,87.41,17.57
